source,target,weight
10875625,13411525,6
10875625,17777981,2
10875625,18302931,6
10875625,16342197,3
10875625,16685117,7
10875625,17360282,3
10875625,19167389,4
10875625,17639784,3
10875625,5746180,1
10875625,2797480,1
10875625,18501001,1
10875625,8065771,1
10875625,8070872,5
10875625,15468308,1
10875625,16985194,1
10875625,20379247,5
10875625,11348509,5
10875625,19092010,10
10875625,16444544,2
10875625,17379298,1
10875625,4067286,3
10875625,8981761,1
10875625,17354414,4
10875625,8801715,5
10875625,19091995,5
10875625,12422147,9
10875625,16445073,2
10875625,8810141,1
10875625,15431408,4
10875625,3944626,1
10875625,17330632,6
10875625,18187865,4
10875625,18720819,8
10875625,6317793,1
10875625,15560623,2
10875625,8592501,1
10875625,17746794,3
10875625,20316708,2
10875625,15481779,1
10875625,8809171,3
10875625,17732076,1
10875625,14948339,1
10875625,10237401,1
10875625,16690648,1
16009772,15895346,3
16009772,20911961,1
16009772,9068024,2
16009772,10017183,1
16009772,10908551,2
16009772,19806174,1
16009772,15560233,5
16009772,16257962,1
16009772,16945771,1
16009772,18120415,3
16009772,6896580,1
16009772,11057449,1
16009772,14522404,2
20911961,16257962,3
20911961,10949382,1
20911961,18695745,2
20911961,18305476,1
20911961,16562142,1
16515841,14087107,3
16515841,16433395,1
16515841,14206438,5
16515841,4028114,1
16515841,7855488,1
16515841,8371225,1
16515841,5899328,1
16515841,14194234,3
16515841,10013402,2
16515841,16181494,1
16515841,14045016,1
16515841,5904833,1
16515841,14829351,2
16515841,18468751,2
15998913,2391092,2
15998913,8092228,4
15998913,5450669,1
10498094,14044614,2
10498094,14194234,1
10498094,14087107,1
10498094,10678017,1
17210906,17071666,2
17210906,19806174,1
17210906,12873722,1
17071666,4289773,9
17071666,4326468,9
17071666,6467481,11
17071666,16433395,9
17071666,4042315,20
17071666,14199031,15
17071666,4978454,6
17071666,4326520,3
17071666,5358138,4
17071666,16690920,1
17071666,12036009,3
17071666,4717729,1
17071666,12705004,1
17071666,7855488,1
12873722,15290335,6
12873722,16080562,5
12873722,18144322,3
12873722,17435009,1
12873722,4543281,1
12873722,16257962,3
12873722,4727546,4
12873722,16515841,6
12873722,13057994,2
12873722,4397287,1
12873722,17077342,1
12873722,11106522,5
12873722,5297622,1
12873722,13122290,5
12873722,3995976,2
12873722,7855488,4
12873722,13522678,1
12873722,14046245,1
14046245,3091943,4
14046245,12244514,1
14046245,3282869,8
14046245,6412532,1
14046245,5351821,1
14046245,10004243,1
14046245,17346787,1
14046245,13122290,3
14046245,3995976,1
14046245,7683401,1
14046245,10312570,1
14046245,4824878,1
20395646,17210906,1
20395646,19806174,1
20395646,1100936,1
6299908,3074106,2
6299908,3720037,1
6299908,5206247,4
6299908,5794678,1
6299908,14046472,1
6299908,3180525,1
6299908,7313896,2
6299908,8135412,1
6299908,17435678,1
10499711,5298032,3
10499711,17210906,2
10499711,4850409,14
10499711,14046245,7
10499711,12873722,2
10499711,15290335,3
10499711,4397287,1
10499711,14829351,9
10499711,16515841,1
10499711,10398171,1
10499711,4541716,1
10499711,18468751,2
10499711,4727546,9
10499711,8371225,7
10499711,11057449,1
10499711,14046486,4
10499711,17077342,2
10499711,10499711,1
10499711,10013402,2
10499711,13057994,3
10499711,14045489,8
10499711,5297998,3
10499711,14047554,4
10499711,4488976,3
10499711,14044614,1
10499711,14087107,2
10499711,10678017,4
10499711,14194234,8
10499711,14194703,3
10499711,14047945,2
10499711,4789092,6
10499711,9772513,2
10499711,12040460,1
10499711,20901073,1
10499711,14085813,3
10499711,14048287,1
10499711,14045016,4
10499711,4542433,2
10499711,14045854,1
5298032,6467481,2
5298032,17435371,1
5298032,4717729,9
5298032,4042315,7
5298032,4524871,6
5298032,4326468,5
5298032,7992966,13
5298032,4936149,2
5298032,4326520,3
5298032,17904627,1
5298032,14203725,1
5298032,18425292,3
5298032,14199565,1
5298032,10220679,1
3182103,10725068,2
3182103,11029851,5
3182103,3009700,3
3182103,18639459,3
3182103,9698907,1
3182103,8970595,1
3182103,2846555,1
3182103,17123466,5
3182103,8229118,6
3182103,8715940,1
3182103,17360254,2
3182103,3862443,1
3182103,20443420,3
3182103,11623145,1
3182103,19857577,2
3182103,17654624,1
3182103,5946241,4
3182103,7719118,5
3182103,12548756,1
3182103,16666673,1
3182103,8412625,1
3182103,5134110,2
3182103,8461082,2
3182103,15668869,4
3182103,8641784,2
3182103,9422291,1
3182103,5585799,2
3182103,8697453,1
3182103,17777259,1
3182103,9530532,1
3182103,11905911,1
3182103,9241349,1
3182103,8805777,1
3182103,6692908,2
3182103,9161929,1
3182103,12882179,1
3182103,21591033,1
3182103,9234420,5
3182103,9720614,1
3182103,9606496,1
3182103,15023987,4
3182103,15655801,1
3182103,15656826,3
3182103,15656223,1
3182103,1137946,1
3182103,9621307,2
3182103,10660512,1
3182103,7766016,1
3182103,15684934,2
3182103,5545085,1
3182103,17897298,1
3182103,21590962,2
3182103,2842451,2
3182103,15605987,4
3182103,15587533,1
3182103,3251140,1
3182103,7449767,2
3182103,5762666,1
3182103,10663559,1
2846555,3272218,23
2846555,15638906,8
2846555,15636958,17
2846555,9643439,6
2846555,11081239,17
2846555,8979434,6
2846555,13038489,1
2846555,15590555,17
2846555,8805777,2
2846555,4876839,1
2846555,15638932,7
2846555,9720614,1
2846555,15639331,9
2846555,9856062,1
2846555,5134110,1
2846555,2772093,2
2846555,15655801,1
2846555,15679639,1
2846555,15656223,2
2846555,5734134,1
2846555,19857573,1
15655801,17360225,2
15655801,3009700,5
15655801,11081239,1
15655801,16686371,1
15655801,5657004,2
15655801,15770140,1
15655801,8864785,1
15655801,17732031,1
15655801,9720614,2
15655801,15639216,5
15655801,10893103,6
15655801,17354392,2
15655801,17360070,3
15655801,17360076,1
15655801,4617479,3
15655801,15636958,1
15655801,17360042,2
15655801,14759661,1
15655801,15636411,2
15655801,15656826,1
15655801,7005184,1
15655801,15656223,1
15655801,14541927,1
15655801,9348984,1
15655801,15676016,1
15655801,13749806,1
15655801,9718223,1
15655801,16399845,1
15655801,5946241,1
15655801,9739780,1
5946241,3764792,1
5946241,10781924,9
5946241,3436420,1
5946241,16571210,16
5946241,3620633,5
5946241,10351681,2
5946241,16131474,1
5946241,16468935,9
5946241,2669331,1
5946241,3793760,1
5946241,17058350,1
5946241,9848760,1
5946241,6317793,8
5946241,3765728,5
5946241,10627239,1
5946241,15633329,1
5946241,17123466,2
5946241,8471817,2
5946241,4130960,2
5946241,3946166,6
5946241,15792643,1
5946241,3044500,6
5946241,10563755,1
5946241,17321919,2
5946241,17732737,2
5946241,15825892,2
5946241,11197975,6
5946241,4400767,1
5946241,5976168,2
5946241,17324637,3
5946241,3158085,1
5946241,5474852,1
5946241,10282065,3
5946241,13749806,1
5946241,10459723,1
5946241,16846902,2
5946241,19132527,3
5946241,10276161,1
5946241,13986477,1
5946241,9800178,1
5946241,15608953,6
5946241,2439067,1
5946241,12300089,2
5946241,17473163,6
5946241,7338309,1
5946241,21300466,1
5946241,18099401,1
5946241,9761454,1
5946241,1868538,1
5946241,2438653,4
5946241,1591351,1
5946241,3946432,1
5946241,8348277,1
5946241,3814701,1
5946241,12424328,1
5946241,3946569,1
5946241,19395500,1
5946241,14034311,1
5946241,15676571,1
5946241,5734134,1
5946241,18220289,1
5946241,9842000,1
5946241,7692008,3
5946241,16433177,1
5946241,17937123,1
5946241,17591687,2
5946241,11051740,2
5946241,16978882,1
5946241,13199414,1
5946241,5963873,1
5946241,3157405,1
5946241,7130033,1
5946241,2963280,1
5946241,8349454,1
5946241,5946241,1
5946241,8313802,1
5946241,18302610,1
5946241,10663559,1
15518548,6535161,1
15518548,3091943,4
15518548,14866379,4
15518548,13049937,1
15518548,3074106,2
15518548,4833168,1
15518548,4102844,1
8544824,2439067,1
8544824,8546775,5
8544824,2854715,4
8544824,7422595,2
8544824,3815483,3
8544824,13038489,1
8544824,17380080,1
8544824,14760757,3
8544824,17913032,1
8544824,7429933,1
8544824,17361566,1
8544824,10827212,1
8544824,3163105,1
8544824,10809383,1
8544824,7431625,1
8544824,13045287,2
8544824,4127944,1
8544824,18264509,1
8544824,17827115,1
8544824,7422253,2
8544824,18248435,2
8544824,7467027,2
8544824,9585145,1
8544824,15048530,1
7422595,6597872,2
7422595,8572353,6
7422595,8566140,2
7422595,11306294,4
7422595,16195633,4
7422595,3027876,4
7422595,10617840,1
7422595,18133444,2
7422595,17176781,3
7422595,13405613,1
7422595,17019327,1
7422595,5973097,1
7422595,17384874,6
7422595,15576292,9
7422595,13953184,1
7422595,17177115,1
7422595,19271710,7
7422595,13948718,1
7422595,7692008,2
7422595,8546775,2
7422595,11278919,2
7422595,16751955,1
7422595,16405545,1
7422595,8723267,1
7422595,6611894,1
7422595,5971400,2
7422595,6300434,1
7422595,13365464,2
7422595,17813001,1
7422595,20536322,1
7422595,17328632,1
3815483,2854715,4
3815483,7431625,3
3815483,8544824,2
3815483,15048530,2
3815483,8546775,3
3815483,13038489,1
3815483,8065771,2
3815483,17328632,1
3815483,8559525,2
3815483,13722516,2
3815483,7467027,1
3815483,7422595,1
3815483,2920554,1
3815483,3765728,2
3815483,3814853,2
3815483,15683275,1
3815483,8349454,1
3815483,7421507,3
3815483,19143114,1
3815483,7422253,1
13038489,17176767,3
13038489,11356523,14
13038489,8075484,4
13038489,13197236,1
13038489,3158085,10
13038489,3276003,23
13038489,17019327,11
13038489,3793760,2
13038489,11409587,13
13038489,15568333,11
13038489,6597872,10
13038489,17176882,1
13038489,867393,1
13038489,9287906,1
13038489,4099900,2
13038489,17980792,1
13038489,5869204,1
13038489,5971400,1
13038489,8813113,1
13038489,3890028,1
13038489,18598859,2
13038489,10340880,1
13038489,9288827,3
13038489,11528017,5
13038489,13405613,1
13038489,10673895,1
13038489,11909406,3
13038489,16195633,5
13038489,10343101,3
13038489,17176781,10
13038489,6300434,2
13038489,12299621,1
13038489,5783868,4
13038489,3707204,1
13038489,11605567,3
13038489,6133702,1
13038489,15566333,8
13038489,17340931,1
13038489,16823703,2
13038489,9585013,1
13038489,11278919,1
13038489,9641919,2
13038489,7688300,2
13038489,7807684,1
13038489,4103336,1
13038489,17784367,4
13038489,13863331,1
13038489,2920061,1
13038489,13038489,1
13038489,8717042,1
13038489,16181377,2
13038489,11234536,1
13038489,15225589,1
13038489,6061068,2
13038489,3765728,1
13038489,18142558,1
13038489,6591182,3
13038489,14077179,1
13038489,11853038,1
13038489,16318521,1
13038489,17278502,1
13038489,3027876,1
13038489,17658884,2
13038489,15480928,1
13038489,8310087,1
17913032,5038920,1
17913032,9641919,5
17913032,15048530,3
17913032,17328632,2
17913032,17980698,2
17913032,11528017,6
17913032,13038489,1
17913032,10827212,1
17913032,8034919,6
17913032,4514494,1
17913032,10119916,3
17913032,8546775,19
17913032,17827115,1
17913032,11826171,2
17913032,17756162,2
17913032,11645541,1
17913032,18302665,1
17913032,2854715,1
17913032,16571210,5
17913032,16178283,1
17913032,11081239,3
17913032,15636958,1
17913032,17058350,1
17913032,4022539,1
17913032,3620633,1
17913032,8305958,2
17913032,11605567,1
17913032,7569260,1
17913032,13369670,1
17913032,2935173,1
9800178,3794023,2
9800178,16434842,20
9800178,8814922,1
9800178,12746220,2
9800178,13429045,3
9800178,11605567,3
9800178,11356523,6
9800178,7688300,1
9800178,17756162,5
9800178,3158085,1
9800178,11851588,8
9800178,9288827,1
9800178,8717042,1
9800178,9842000,4
9800178,7962986,2
9800178,2935198,5
9800178,11234536,5
9800178,4099900,6
9800178,11826171,5
9800178,9291938,4
9800178,15225589,3
9800178,17671375,5
9800178,17415439,3
9800178,17384874,1
9800178,7467027,1
9800178,20536322,1
9800178,10684539,3
9800178,5500958,1
9800178,5890323,1
9800178,13405613,2
9800178,2932028,1
9800178,11210000,1
9800178,2920061,1
9800178,3930411,2
9800178,2935173,1
9800178,10827212,1
9800178,8544824,1
9800178,12548756,1
9800178,8812078,1
9800178,18292832,1
9800178,8305958,1
9800178,9808146,2
9800178,17591687,1
9800178,8034919,2
9800178,17328632,1
9800178,4108720,1
9800178,13038489,1
9800178,21664445,1
9800178,7971031,1
2914206,10827212,1
2914206,7688300,1
2914206,5890323,1
2914206,21664445,8
2914206,8310955,13
2914206,17913185,10
2914206,4102413,25
2914206,17519626,12
2914206,17360593,2
2914206,15605987,10
2914206,5507096,1
2914206,8307514,12
2914206,4620453,2
2914206,2921933,15
2914206,4127707,5
2914206,9275210,6
2914206,5585799,1
2914206,7962986,3
2914206,17658884,6
2914206,9800178,6
2914206,2776773,7
2914206,8138616,3
2914206,3664102,2
2914206,7977834,2
2914206,3002410,1
2914206,2914206,1
2914206,18292832,1
2914206,7971031,1
2914206,9291474,1
2914206,3794023,1
2914206,10293348,2
2914206,3991518,1
2914206,3913629,1
7688300,11889676,8
7688300,7980189,5
7688300,15480928,9
7688300,12299621,1
7688300,16339645,4
7688300,8075484,8
7688300,16475849,6
7688300,3620633,4
7688300,3793760,2
7688300,17658884,4
7688300,4101621,1
7688300,6290724,2
7688300,5669107,4
7688300,16181377,2
7688300,8034919,3
7688300,8310955,3
7688300,16823703,19
7688300,14077615,2
7688300,16868923,3
7688300,3890028,1
7688300,13863331,1
7688300,7616956,2
7688300,6591182,2
7688300,4099900,3
7688300,8310087,2
7688300,14540633,2
7688300,13038489,1
7688300,16178283,1
7688300,11826171,5
7688300,15566333,2
7688300,11624548,1
7688300,5738449,1
7688300,4114133,3
7688300,17058350,4
7688300,3814175,1
7688300,7065182,2
7688300,8717042,1
7688300,10119916,1
7688300,13197236,1
7688300,5169587,1
7688300,4103336,1
7688300,16699958,1
7688300,9503414,1
3930411,6061068,1
3930411,17671375,10
3930411,3158085,2
3930411,8813113,6
3930411,5869204,2
3930411,9291938,12
3930411,3794023,4
3930411,5976168,14
3930411,6133702,8
3930411,2775707,2
3930411,5890323,6
3930411,2920061,2
3930411,4099900,6
3930411,11826171,5
3930411,9800178,2
3930411,17756162,1
3930411,2776773,2
3930411,7971031,1
3930411,13429045,1
3930411,12746220,1
3930411,8305958,3
3930411,13405613,1
3930411,11851588,1
3930411,16434842,4
3930411,7962986,2
3930411,4102413,2
3930411,9808146,1
3930411,5500958,1
3930411,8705088,1
12292579,12040460,5
12292579,10858401,1
12292579,4725907,1
12292579,10053304,1
12292579,4728865,2
12292579,10642320,3
12292579,10474936,1
12292579,12809976,1
12292579,12292579,2
12292579,13004884,1
10855206,4102728,10
10855206,18145093,8
10855206,16713121,10
10855206,16226512,1
10855206,4101976,7
10855206,4881629,5
10855206,6970942,3
10855206,8196192,1
10855206,10004243,1
10855206,4386719,7
10855206,4121534,1
10855206,13258642,1
10855206,12944478,20
10855206,14045854,13
10855206,4382895,1
10855206,4543281,15
10855206,14047945,1
10855206,5297998,7
10855206,10474936,1
10855206,18468751,2
10855206,14858626,2
10855206,8257688,1
10855206,4978454,16
10855206,7855488,4
10855206,10227539,3
10855206,14866379,1
10855206,14048538,1
10855206,13057994,1
10855206,5392778,2
10855206,10855206,1
10855206,4729046,3
10855206,4850409,1
10855206,14194703,2
10855206,17077342,2
10855206,8371225,1
8039617,4386719,8
8039617,12070159,5
8039617,10152437,3
8039617,3546835,2
8039617,18418512,5
8039617,4728120,1
8039617,14088451,1
8039617,8234099,1
8039617,12140925,12
8039617,10649843,1
8039617,12147878,1
8039617,12014775,4
8039617,8026224,1
8039617,8215466,2
8039617,10474936,7
8039617,14087339,1
8039617,14085813,1
8039617,17904627,2
8039617,12044223,2
8039617,4728865,1
8039617,10273060,1
8039617,12292579,1
8039617,14086309,3
8039617,7876385,1
8039617,9544992,1
8039617,8196192,1
8039617,12874044,1
14913093,15560233,3
14913093,12140925,7
14913093,7876385,2
14913093,18509063,4
14913093,15895346,2
14913093,11057449,3
14913093,8196192,1
14913093,3504632,2
14913093,17777031,3
14913093,13774384,1
14913093,16545101,1
14913093,10523825,3
14913093,17732346,1
14913093,18412747,3
14913093,16693923,3
14913093,17732256,1
14913093,12420898,1
14913093,17732334,1
10004243,4729046,3
10004243,5185729,1
10004243,12292579,1
10004243,14913093,3
10004243,18145093,1
10004243,16181494,1
10004243,6896580,2
10004243,16257962,2
10004243,14194703,4
10004243,14048538,3
10004243,15560623,1
10004243,8039617,2
10004243,10855206,1
10004243,16690920,1
3995976,6970942,6
3995976,13522678,1
3995976,10152437,3
3995976,1100936,1
18145093,14047760,3
18145093,14044614,3
18145093,14048538,6
18145093,14194703,16
18145093,14045489,9
18145093,10678017,4
18145093,14085813,2
18145093,14194234,8
18145093,14087107,6
18145093,14048287,1
18145093,4789092,1
18145093,5085455,1
18145093,4729046,1
18145093,10649843,1
18145093,14866379,1
18145093,20901073,1
18145093,14045016,1
18145093,14858626,1
6896580,4936149,7
6896580,5078760,4
6896580,12873914,3
6896580,6570401,5
6896580,10223572,1
6896580,18425292,1
6896580,10891544,1
6896580,7924478,2
6896580,4542822,2
6896580,12809152,1
6896580,4789092,1
12834795,8235049,2
12834795,2798040,2
12834795,4386719,4
12834795,14046464,10
12834795,12820085,1
12834795,16337850,1
12834795,10642320,1
12834795,11207649,1
7769237,5297622,6
7769237,7124156,1
7769237,7769237,1
14949489,10247731,3
14949489,3546835,1
14949489,3034133,6
14949489,9976875,2
14949489,9768166,3
14949489,3041612,1
14949489,10804041,6
14949489,4096366,1
14949489,3282869,4
14949489,7683401,1
14949489,8257688,1
14949489,3180525,1
14949489,7944660,1
14949489,5606265,1
14949489,7808341,2
14949489,11466247,1
14949489,12244514,1
10273502,4102844,18
10273502,4049878,14
10273502,6535161,5
10273502,4096366,1
10273502,3282869,1
10273502,3786734,2
10273502,12468812,8
10273502,3040481,5
10273502,4124563,1
10273502,3074106,1
10273502,5690362,3
10273502,10290529,1
9241349,17378483,3
9241349,10945795,4
9241349,9720614,3
9241349,3048606,1
9241349,8559525,4
9241349,14034206,2
9241349,8313802,3
9241349,18639459,7
9241349,9798791,1
9241349,8970595,1
9241349,7982324,3
9241349,10945111,2
9241349,10725068,3
9241349,10660512,2
9241349,2920554,1
9241349,7467027,1
9241349,13722516,2
9241349,17827115,1
9241349,9643439,1
9241349,19395500,4
9241349,10893103,4
9241349,17360038,2
9241349,5763407,2
9241349,7227010,1
9241349,14797760,1
9241349,18058644,1
9241349,6633635,2
9241349,17729161,2
9241349,16059134,4
9241349,16059078,1
9241349,8253620,2
9241349,15636958,1
9241349,9508724,1
9241349,20343986,1
9241349,12325227,1
9241349,18644088,1
9241349,4617479,1
17165621,10945795,2
17165621,8229118,7
17165621,21220994,3
17165621,2772093,1
17165621,8313802,1
17165621,6692908,1
17165621,9798791,6
17165621,17123466,2
17165621,17588623,3
17165621,15632120,5
17165621,3167039,2
17165621,10627239,5
17165621,8461082,1
17165621,5763407,2
17165621,17378483,1
17165621,10945111,1
17165621,14753815,6
17165621,10877689,1
17165621,14034206,1
17165621,15632282,1
17165621,16884085,1
17165621,16433177,1
17165621,3765735,1
17165621,14762026,1
17165621,17430685,1
